SP,RP,TI,TT,UT,LMS,CML,MLR,RP2,TI2,TT2,UT2,LMS2,CML2,MLR2,mean,trans,pre_trans,s2s,pres2s,dae
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
0.27337864,0.25412458,1.0,0.9999568000000001,0.9999903,1.0,1.0,0.29026145,0.28400654,1.0,0.98689646,0.99996644,1.0,1.0,0.73218894,0.802268877,0.007347829,0.007769179,0.937784431,0.999885448,0.982424485
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
0.28470004,0.26708000000000004,1.0,0.9997308000000001,0.99684626,1.0,1.0,0.31848013,0.29720336,1.0,0.9990546,0.99511015,1.0,1.0,0.7325138000000001,0.809353159,0.007541055,0.00777689,0.938464538,0.9998930559999999,0.98605218
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
0.29977876,0.2846072,1.0,0.99974453,0.998425,1.0,1.0,0.35275490000000004,0.3104002,1.0,0.9990546,0.99511015,1.0,1.0,0.729916,0.81708583,0.007759719,0.007786536,0.939385987,0.999901356,0.987594929
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
0.31485748,0.3026698,1.0,0.99975634,0.99684626,1.0,1.0,0.38374722,0.3234823,1.0,0.9990546,0.99511015,1.0,1.0,0.72749174,0.824111899,0.007961535,0.007795567,0.940161578,0.999908688,0.9875389609999999
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
0.45094922,0.4365145,1.0,0.99972886,0.99684626,1.0,1.0,0.40092725,0.46559313,1.0,0.9990546,0.99511015,1.0,1.0,0.7293024,0.859748493,0.008132405,0.007765429,0.93462327,0.999936285,0.991051901
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
0.3299362,0.3211074,1.0,0.9997583000000001,0.99684626,1.0,1.0,0.41190714,0.33656442,1.0,0.9990546,0.99511015,1.0,1.0,0.7252890000000001,0.831057374,0.008142217,0.0078038330000000005,0.9408101520000001,0.9999151890000001,0.9871900779999999
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
0.34506235,0.33999896,1.0,0.99975437,0.99684626,1.0,1.0,0.43768317,0.34976125,1.0,0.9990546,0.99511015,1.0,1.0,0.7233168000000001,0.837810652,0.008307380999999999,0.007811244,0.941348383,0.999921299,0.986426318
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
0.48110667,0.47204506,1.0,0.99975437,0.99684626,1.0,1.0,0.4384755,0.49198678,1.0,0.9990546,0.99511015,1.0,1.0,0.7262661,0.8714044670000001,0.008378015,0.007773965,0.9350579,0.999945162,0.990123663
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
0.616912,0.60419726,1.0,0.99973273,0.99684626,1.0,1.0,0.4294818,0.62957597,1.0,0.9990546,0.99511015,1.0,1.0,0.72577333,0.902849833,0.00838597,0.0077048080000000005,0.92794518,0.999962419,0.991030834
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
0.36014107,0.35883132,1.0,0.99976224,0.99684626,1.0,1.0,0.46122366,0.36295807,1.0,0.9990546,0.99511015,1.0,1.0,0.7215394,0.8443116079999999,0.008458309,0.007818144,0.941787843,0.9999269479999999,0.985830845
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
0.20911479,0.21000560000000001,1.0,0.9997465,0.998425,1.0,1.0,0.47371262,0.20797066,1.0,0.9990546,0.99511015,1.0,1.0,0.71688706,0.8087360640000001,0.008481889,0.007859549,0.948738724,0.999897967,0.974298882
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
0.49618540000000005,0.49020633,1.0,0.99976224,0.99684626,1.0,1.0,0.45553815,0.5050689,1.0,0.9990546,0.99511015,1.0,1.0,0.7248386,0.8770700000000001,0.00848998,0.00777794,0.9351964690000001,0.9999490809999999,0.9892848470000001
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
0.78292215,0.7700591999999999,1.0,0.99972886,0.99684626,1.0,1.0,0.44019496,0.79772675,1.0,0.9990546,0.99511015,1.0,1.0,0.72533154,0.9444510359999999,0.008578261,0.00757812,0.9197408140000001,0.999981821,0.995311215
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
0.51126415,0.50903875,1.0,0.9997524,0.99684626,1.0,1.0,0.47159457,0.518151,1.0,0.9990546,0.99511015,1.0,1.0,0.72349524,0.8827030690000001,0.008593991,0.00778064,0.935284571,0.99995277,0.988456488
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
0.37521976,0.37657809999999997,1.0,0.9997524,0.99684757,1.0,1.0,0.48287237,0.37615490000000007,1.0,0.9990546,0.99511015,1.0,1.0,0.71990484,0.8504680729999999,0.008599305,0.00782449,0.9421446929999999,0.999932135,0.985311899
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
0.6621482,0.65806675,1.0,0.99976224,0.99684626,1.0,1.0,0.46845529999999996,0.66916645,1.0,0.9990546,0.99511015,1.0,1.0,0.7227051999999999,0.918485298,0.008651098000000001,0.007692551,0.927712733,0.999971273,0.989010233
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
0.52639025,0.5279303000000001,1.0,0.9997583000000001,0.99684626,1.0,1.0,0.48677725,0.5313478,1.0,0.9990546,0.99511015,1.0,1.0,0.7222539000000001,0.888265793,0.008692838,0.007782471,0.935326469,0.9999563440000001,0.9876673970000001
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
0.81312704,0.80562925,1.0,0.9997583000000001,0.99684626,1.0,1.0,0.46098852,0.82400566,1.0,0.9990546,0.99511015,1.0,1.0,0.72363997,0.954236326,0.008730638,0.0075618280000000005,0.9192684870000001,0.9999860859999999,0.9924377109999999
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
0.6772269000000001,0.67689914,1.0,0.9997583000000001,0.99684626,1.0,1.0,0.48028946,0.6823633000000001,1.0,0.9990546,0.99511015,1.0,1.0,0.7217735,0.923672487,0.008731363,0.007686475999999999,0.92756883,0.999973982,0.988557384
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
0.39105904,0.3953315,1.0,0.99973863,0.998425,1.0,1.0,0.5038154,0.3905849,1.0,0.9990546,0.99511015,1.0,1.0,0.71894413,0.8570813140000001,0.008734684,0.007830446,0.942436899,0.999937265,0.985593899
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
0.8282056999999999,0.82400763,1.0,0.9997583000000001,0.99684626,1.0,1.0,0.4708016,0.8372025,1.0,0.9990546,0.99511015,1.0,1.0,0.7228611999999999,0.95914339,0.008803219000000001,0.007553247,0.918990887,0.999988161,0.990910368
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
0.6923056,0.69573146,1.0,0.99976814,0.99684626,1.0,1.0,0.49160826,0.69544536,1.0,0.9990546,0.99511015,1.0,1.0,0.7208482,0.928785961,0.008808352,0.00767941,0.927401026,0.999976402,0.988868675
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
0.9489323000000001,0.93921983,1.0,0.9997308000000001,0.99684626,1.0,1.0,0.45526922,0.96086836,1.0,0.9990546,0.99511015,1.0,1.0,0.7234206999999999,0.9861957159999999,0.008852915,0.007460056999999999,0.911294845,0.999996634,0.964508845
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
0.8432844,0.8428399999999999,1.0,0.99975437,0.99684626,1.0,1.0,0.48026359999999996,0.8503993000000001,1.0,0.9990546,0.99511015,1.0,1.0,0.72211015,0.96406576,0.008873339000000001,0.007544396,0.918687832,0.999990178,0.98860325
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
0.70738435,0.71385324,1.0,0.99975044,0.99842507,1.0,1.0,0.5024445,0.7085275,1.0,0.9990546,0.99511015,1.0,1.0,0.71996236,0.933947493,0.008881386,0.007671879,0.927211885,0.999978823,0.990044342
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
0.85836315,0.86167234,1.0,0.9997662,0.99684626,1.0,1.0,0.48939317,0.86359614,1.0,0.9990546,0.99511015,1.0,1.0,0.7213856,0.9689530679999999,0.008941769,0.007535545,0.918364365,0.99999208,0.985435106
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
0.57366514,0.5828681,1.0,0.9997249,0.99684626,1.0,1.0,0.5290676999999999,0.577171,1.0,0.99829984,0.99021846,1.0,1.0,0.72158843,0.904784719,0.008987931999999999,0.0077815409999999995,0.935125115,0.999967295,0.981249935
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
0.97908974,0.9747306999999998,1.0,0.99975044,0.99684626,1.0,1.0,0.47204697,0.9870325999999999,1.0,0.9990546,0.99511015,1.0,1.0,0.7220614000000001,0.995513713,0.008992249,0.0074473809999999994,0.910537777,1.0,0.9573769670000001
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
0.608056,0.5938842,1.0,0.9999568000000001,0.99998146,1.0,1.0,0.42117309999999997,0.6164939,1.0,0.9900097,0.99997425,1.0,1.0,0.72462547,0.89878092,0.00900339,0.008028676,0.928189681,0.999958765,0.9909727079999999
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
0.8734419,0.8794586,1.0,0.9997524,0.99684626,1.0,1.0,0.49820763,0.8766782,1.0,0.9990546,0.99511015,1.0,1.0,0.72065884,0.9736586629999999,0.009010153,0.007527219,0.9180355840000001,0.99999381,0.9823041220000001
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
0.5565477,0.5632659000000001,1.0,0.99973863,0.99684626,1.0,1.0,0.5145847,0.55774146,1.0,0.9990546,0.99511015,1.0,1.0,0.7200111,0.898811602,0.009033008,0.008275091,0.921739396,0.999916919,0.9862564840000001
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
0.43939078,0.42332223,1.0,0.9999568000000001,0.9999846,1.0,1.0,0.38516992,0.4523963,1.0,0.99584365,0.9999889000000001,1.0,1.0,0.7291411999999999,0.8552445320000001,0.009045734,0.008146348000000001,0.934542403,0.999929438,0.994683124
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
0.46602795,0.45406142,1.0,0.99973863,0.9968475,1.0,1.0,0.42030883,0.47878996,1.0,0.9990546,0.99511015,1.0,1.0,0.7277351,0.865617347,0.009046142,0.008139282,0.934869788,0.999939283,0.990653472
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
0.77107924,0.7565092,1.0,0.9999568000000001,0.9999834000000001,1.0,1.0,0.43159765,0.78475934,1.0,0.9962351,0.9999899,1.0,1.0,0.72532487,0.940862704,0.00912698,0.007841337,0.9200502740000001,0.999978823,0.998477455
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
0.90573287,0.9170444,1.0,0.99972296,0.99684626,1.0,1.0,0.51609653,0.9094575999999999,1.0,0.9982979,0.99021846,1.0,1.0,0.7210124,0.983679513,0.009165852,0.007507552,0.917118703,0.99999819,0.970250675
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
0.9370894000000001,0.9256698,1.0,0.9999568000000001,0.9999947,1.0,1.0,0.44838524,0.9477861999999999,1.0,0.98923373,0.9999723,1.0,1.0,0.72336566,0.981947692,0.009323181,0.007672704,0.9117275220000001,0.999994616,0.9666963609999999
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
0.64706945,0.6397081,1.0,0.99892324,0.9999998,1.0,1.0,0.45606947,0.6559696,1.0,0.9990546,0.99511015,1.0,1.0,0.7236802,0.913573127,0.00955137,0.00806654,0.927824042,0.999966604,0.991032738
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
0.7980009,0.7876061,1.0,0.9989409,0.9999998999999999,1.0,1.0,0.45077217,0.81080884,1.0,0.9990546,0.99511015,1.0,1.0,0.7244616,0.949610938,0.009619844,0.007865549,0.91951953,0.999982397,0.995609738
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
0.22419351,0.22751552,1.0,0.998933,0.99999994,1.0,1.0,0.509102,0.22105278,1.0,0.9990546,0.99511015,1.0,1.0,0.7143586999999999,0.816495442,0.009711491,0.008198253,0.9496876209999999,0.999902278,0.9747256129999999
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
0.9640110000000001,0.9567667999999999,1.0,0.9989468,0.99999994,1.0,1.0,0.46378928,0.97395045,1.0,0.9990546,0.99511015,1.0,1.0,0.7227304,0.99112924,0.009843972,0.007692641,0.910927358,0.999997268,0.962941602
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
0.24287549,0.24838334,1.0,0.9943448,0.99052894,1.0,1.0,0.54685444,0.24270016,1.0,0.99829984,0.9804408000000001,1.0,1.0,0.7199317,0.823305397,0.010415456,0.007962159,0.950747418,0.999670188,0.95746771
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
0.24211691,0.24774927,1.0,0.9989585999999999,0.98738134,1.0,1.0,0.54543495,0.24239425,1.0,0.9982921,0.9804408000000001,1.0,1.0,0.7202291000000001,0.8232324590000001,0.010422355,0.007962864,0.950403463,0.999673335,0.957988635
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
0.24230656,0.24790716,1.0,0.9989527,0.98738134,1.0,1.0,0.5457906,0.24247073,1.0,0.998294,0.9804408000000001,1.0,1.0,0.7201545,0.823294257,0.010424815,0.007963089,0.9504135020000001,0.999673623,0.957986985
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
0.24249619,0.24806507,1.0,0.99894875,0.98738134,1.0,1.0,0.5461458,0.24254720000000002,1.0,0.99829596,0.9804408000000001,1.0,1.0,0.72008014,0.8233562729999999,0.010427305999999999,0.007963134,0.95042331,0.999673623,0.957986021
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
0.24268584,0.24822298,1.0,0.9989448000000001,0.98738134,1.0,1.0,0.54650027,0.24262369,1.0,0.9982979,0.9804408000000001,1.0,1.0,0.72000587,0.823418212,0.010431156,0.007962054,0.95043318,0.999672758,0.957985234
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
0.541469,0.54575604,1.0,0.99975437,0.99684626,1.0,1.0,0.5010682,0.54454464,1.0,0.9990546,0.99511015,1.0,1.0,0.7211013000000001,0.893601517,0.011621403,0.008243183000000001,0.9353874259999999,0.9999566440000001,0.986943386
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
0.8885206,0.8971857,1.0,0.99973863,0.99684626,1.0,1.0,0.5067228,0.8897603999999999,1.0,0.9990546,0.99511015,1.0,1.0,0.71995676,0.978323947,0.012067696000000001,0.007862624,0.917733958,0.9999937520000001,0.979178062
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
0.63199073,0.62160605,1.0,0.9997465,0.99998295,1.0,1.0,0.44309288,0.6427728,1.0,0.9990546,0.99511015,1.0,1.0,0.7247018,0.9084439790000001,0.012219863000000001,0.008152529,0.927956773,0.999965105,0.9920610590000001
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
0.7402916,0.7511405,1.0,0.9989094999999999,0.99998146,1.0,1.0,0.52456033,0.74333346,1.0,0.99829596,0.9804408000000001,1.0,1.0,0.7210747,0.9436878870000001,0.014442636000000002,0.008323966,0.926531599,0.999812591,0.9800407879999999
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
0.27312776,0.25381124,1.0,0.9997209999999999,0.9984086,1.0,1.0,0.28960949999999996,0.28365764,1.0,0.9981773000000002,0.9999761999999999,1.0,1.0,0.7321165,0.803246008,0.014830568999999998,0.008205139,0.937730982,0.998339675,0.9881780929999999
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
0.24306513,0.24850424,1.0,0.988057,0.9999838,1.0,1.0,0.54720795,0.24277663,1.0,0.9983018,0.9804408000000001,1.0,1.0,0.71985763,0.8237459420000001,0.016652638,0.012267092,0.950757341,0.999492774,0.959157424
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
0.74048126,0.7512614000000001,1.0,0.9989094999999999,0.9999853000000001,1.0,1.0,0.524682,0.74340993,1.0,0.9982979,0.9804408000000001,1.0,1.0,0.7210501,0.943724165,0.017045296,0.014219843000000001,0.904531614,0.999644284,0.980047007
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
0.97904235,0.9746714,1.0,0.99975044,0.99684626,1.0,1.0,0.47202146,0.98691785,1.0,0.9990546,0.99511015,1.0,1.0,0.7220479000000001,0.995487968,0.058409837,0.007781616,0.346157255,0.997414183,0.95741202
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
0.9488849,0.93916065,1.0,0.9997308000000001,0.99684626,1.0,1.0,0.4552420999999999,0.9607536,1.0,0.9990546,0.99511015,1.0,1.0,0.7234069000000001,0.9861697540000001,0.062086174,0.007794621999999999,0.346270026,0.997389317,0.96453702
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
0.93707556,0.92565256,1.0,0.99979955,0.99998945,1.0,1.0,0.44837713,0.9477528000000001,1.0,0.996081,0.99999446,1.0,1.0,0.7233616,0.982750536,0.06269181900000001,0.007958859,0.349266343,0.9973809020000001,0.9712202870000001
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
0.9056854,0.91698515,1.0,0.99972296,0.99684626,1.0,1.0,0.51607114,0.90938115,1.0,0.9990546,0.9975569,1.0,1.0,0.7209978,0.984636463,0.064360997,0.007839506999999999,0.346092135,0.997439118,0.9761043909999999
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
0.9639636,0.95672727,1.0,0.99973667,0.99684626,1.0,1.0,0.46376282,0.97383577,1.0,0.9990546,0.99511015,1.0,1.0,0.72271675,0.990820128,0.06878559,0.007996393000000001,0.345927781,0.997341073,0.961276432
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
0.8733945,0.8793994,1.0,0.9997524,0.99684757,1.0,1.0,0.4981804,0.87656355,1.0,0.9990546,0.99511015,1.0,1.0,0.72064364,0.973632687,0.069111132,0.007856998,0.343332838,0.997379138,0.982333261
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
